file,line,severity,category,description,code
FST_Cost_V1/assets/js/app/definitions/vehicles.js,248,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = html;
FST_Cost_V1/assets/js/app/definitions/vehicles.js,322,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,container.innerHTML = `
FST_Cost_V1/assets/js/app/definitions/vehicles.js,793,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tVehicles.select_city || 'Select City'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/vehicles.js,802,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tVehicles.no_cities_found || 'No cities found'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/vehicles.js,809,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tVehicles.error_cities_load || 'Error loading cities'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/vehicles.js,821,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tVehicles.select_dept || 'Select Vehicle Company'}</option>`;"
FST_Cost_V1/assets/js/app/definitions/vehicles.js,835,medium,dom_xss,innerHTML ataması var. Kaynak güvenli mi?,"select.innerHTML = `<option value="""">${tVehicles.select_dept || 'Select Vehicle Company'}</option>`;"
FST_Cost_V1/database/create_database.php,21,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo ""===========================================\n\n"" . $NC;"
FST_Cost_V1/database/create_database.php,25,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $YELLOW . ""Step 1: Connecting to PostgreSQL server...\n"" . $NC;"
FST_Cost_V1/database/create_database.php,34,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $GREEN . ""✓ Connected to PostgreSQL server\n\n"" . $NC;"
FST_Cost_V1/database/create_database.php,37,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $YELLOW . ""Step 2: Checking if database exists...\n"" . $NC;"
FST_Cost_V1/database/create_database.php,38,high,sql_injection,SQL sorgusu içinde string birleştirme veya ham kullanıcı girdisi kullanımı.,"$checkDb = pg_query($postgresConn, ""SELECT 1 FROM pg_database WHERE datname = '"" . DB_NAME . ""'"");"
FST_Cost_V1/database/create_database.php,41,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $YELLOW . ""⚠ Database '"" . DB_NAME . ""' already exists.\n"" . $NC;"
FST_Cost_V1/database/create_database.php,49,high,sql_injection,SQL sorgusu içinde string birleştirme veya ham kullanıcı girdisi kullanımı.,"pg_query($postgresConn, ""SELECT pg_terminate_backend(pid) FROM pg_stat_activity WHERE datname = '"" . DB_NAME . ""' AND pid <> pg_backend_pid()"");"
FST_Cost_V1/database/create_database.php,56,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $GREEN . ""✓ Database dropped\n"" . $NC;"
FST_Cost_V1/database/create_database.php,58,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $YELLOW . ""Skipping database creation...\n"" . $NC;"
FST_Cost_V1/database/create_database.php,64,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $YELLOW . ""Creating database '"" . DB_NAME . ""'...\n"" . $NC;"
FST_Cost_V1/database/create_database.php,71,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $GREEN . ""✓ Database '"" . DB_NAME . ""' created successfully\n\n"" . $NC;"
FST_Cost_V1/database/create_database.php,77,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $YELLOW . ""Step 3: Connecting to '"" . DB_NAME . ""' database...\n"" . $NC;"
FST_Cost_V1/database/create_database.php,84,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $GREEN . ""✓ Connected to database\n\n"" . $NC;"
FST_Cost_V1/database/create_database.php,87,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $YELLOW . ""Step 4: Reading SQL schema file...\n"" . $NC;"
FST_Cost_V1/database/create_database.php,91,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"throw new Exception(""SQL file not found: "" . $sqlFile);"
FST_Cost_V1/database/create_database.php,106,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $GREEN . ""✓ SQL file loaded\n\n"" . $NC;"
FST_Cost_V1/database/create_database.php,109,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $YELLOW . ""Step 5: Creating tables and indexes...\n"" . $NC;"
FST_Cost_V1/database/create_database.php,135,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $RED . ""⚠ Warning: "" . substr($error, 0, 100) . ""\n"" . $NC;"
FST_Cost_V1/database/create_database.php,147,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $GREEN . ""✓ Tables created: "" . $tablesCreated . ""\n"" . $NC;"
FST_Cost_V1/database/create_database.php,148,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $GREEN . ""✓ Functions created: "" . $functionsCreated . ""\n\n"" . $NC;"
FST_Cost_V1/database/create_database.php,151,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $YELLOW . ""Step 6: Verifying tables...\n"" . $NC;"
FST_Cost_V1/database/create_database.php,152,high,sql_injection,SQL sorgusu içinde string birleştirme veya ham kullanıcı girdisi kullanımı.,"$verifyQuery = ""SELECT table_name FROM information_schema.tables"
FST_Cost_V1/database/create_database.php,161,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $GREEN . ""  ✓ "" . $table['table_name'] . ""\n"" . $NC;"
FST_Cost_V1/database/create_database.php,166,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo ""\n"" . $GREEN . ""===========================================\n"";"
FST_Cost_V1/database/create_database.php,168,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo ""===========================================\n"" . $NC;"
FST_Cost_V1/database/create_database.php,173,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"echo $RED . ""\n✗ Error: "" . $e->getMessage() . ""\n"" . $NC;"
FST_Cost_V1/includes/security.php,214,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,$rateLimitKey = 'rate_limit_' . $key;
FST_Cost_V1/includes/sidebar.php,43,medium,unsanitized_input,Kullanıcı girdisi işlenmeden kullanılıyor olabilir.,$currentId = $_GET['id'] ?? $_GET['contract_id'] ?? $_GET['user_id'] ?? null;
FST_Cost_V1/includes/topbar.php,49,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,<?php echo ($lang === 'en') ? ($all_translations['languages']['en'] ?? 'English') : ($all_translations['languages']['tr'] ?? 'Türkçe'); ?>
FST_Cost_V1/includes/topbar.php,62,info,i18n,Çeviri dosyası dışında yerelleştirilmiş sabit metin olabilir.,<span><?php echo $all_translations['languages']['tr'] ?? 'Türkçe'; ?></span>
FST_Cost_V1/includes/translations.php,13,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,$translation_file = __DIR__ . '/../translations/' . $lang . '.json';
FST_Cost_V1/includes/translations.php,31,medium,unsanitized_input,Kullanıcı girdisi işlenmeden kullanılıyor olabilir.,$current_lang = $_GET['lang'] ?? $_SESSION['language'] ?? 'en';
FST_Cost_V1/vendor/autoload.php,9,high,sql_injection,SQL sorgusu içinde string birleştirme veya ham kullanıcı girdisi kullanımı.,"$err = 'Composer 2.3.0 dropped support for autoloading on PHP <5.6 and you are running '.PHP_VERSION.', please upgrade PHP or use Composer 2.2 LTS via ""composer self-update --2.2"". Aborting.'.PHP_EOL;"
FST_Cost_V1/vendor/composer/ClassLoader.php,452,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"$file = apcu_fetch($this->apcuPrefix.$class, $hit);"
FST_Cost_V1/vendor/composer/ClassLoader.php,466,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"apcu_add($this->apcuPrefix.$class, $file);"
FST_Cost_V1/vendor/composer/ClassLoader.php,495,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"$logicalPathPsr4 = strtr($class, '\\', DIRECTORY_SEPARATOR) . $ext;"
FST_Cost_V1/vendor/composer/ClassLoader.php,506,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,if (file_exists($file = $dir . $pathEnd)) {
FST_Cost_V1/vendor/composer/ClassLoader.php,516,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,if (file_exists($file = $dir . DIRECTORY_SEPARATOR . $logicalPathPsr4)) {
FST_Cost_V1/vendor/composer/ClassLoader.php,528,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"$logicalPathPsr0 = strtr($class, '_', DIRECTORY_SEPARATOR) . $ext;"
FST_Cost_V1/vendor/composer/ClassLoader.php,535,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,if (file_exists($file = $dir . DIRECTORY_SEPARATOR . $logicalPathPsr0)) {
FST_Cost_V1/vendor/composer/ClassLoader.php,545,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,if (file_exists($file = $dir . DIRECTORY_SEPARATOR . $logicalPathPsr0)) {
FST_Cost_V1/vendor/composer/InstalledVersions.php,172,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"throw new \OutOfBoundsException('Package ""' . $packageName . '"" is not installed');"
FST_Cost_V1/vendor/composer/InstalledVersions.php,193,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"throw new \OutOfBoundsException('Package ""' . $packageName . '"" is not installed');"
FST_Cost_V1/vendor/composer/InstalledVersions.php,214,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"throw new \OutOfBoundsException('Package ""' . $packageName . '"" is not installed');"
FST_Cost_V1/vendor/composer/InstalledVersions.php,235,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"throw new \OutOfBoundsException('Package ""' . $packageName . '"" is not installed');"
FST_Cost_V1/vendor/composer/InstalledVersions.php,252,high,file_inclusion,Değişkene bağlı include/require tespit edildi. RFI/LFI riski.,"throw new \OutOfBoundsException('Package ""' . $packageName . '"" is not installed');"
